Customer ID,Date,Delivery Time (Minutes),Estimated Time to Delivery (Minutes),Delivery Meal Name,Location,Delivery Temperature,Desired Temperature,Customer Class Subscription,Monthly Premium,Location Code,Meal Quantity,Gender,Meal Price,Quantity,Claims,Refunded,Refunded Customer,Open Complaints,Amount Refunded,Location Coordinates,Weather Conditions,Feedback
476d952f-0748-402e-b146-82924ce32dfc,3/2/2023,48,32,Kebab,"Toronto, Ontario, Canada",Hot,Cold,Premium,27,Urban,Large,M,68.73,1,3,2,1,0,22.91,"(43.7, -79.42)",Snow,Bad
fa9f0606-ca41-4568-95f5-0615efcdc90a,2/3/2024,38,60,Pasta,"Oakville, Ontario, Canada",Hot,Hot,Premium,27,Suburban,Large,M,115.52,5,3,2,1,1,16.5,"(43.45, -79.68)",Snow,Good
8622e2e7-10c2-4051-af61-14de9f1e5196,11/2/2023,51,39,Tacos,"Kingston, Ontario, Canada",Hot,Hot,Basic,14,Suburban,Small,M,93.93,5,0,2,2,1,13.42,"(44.23, -76.48)",Snow,Good
2165047a-44a5-45a4-aa73-6870aa73746b,8/27/2023,28,32,Dumplings,"Ottawa, Ontario, Canada",Hot,Hot,Basic,14,Urban,Large,M,19.15,1,3,2,2,1,6.38,"(45.42, -75.69)",Windy,Good
bf1bca86-a4fb-4b53-97e6-8e2ef07f8f64,7/8/2023,18,45,Pasta,"Kitchener, Ontario, Canada",Hot,Hot,Basic,14,Urban,Small,F,64.83,3,2,2,1,1,12.97,"(43.45, -80.49)",Snow,Good
c37b023e-1a61-4de2-9e3b-67cd4268835a,4/14/2023,35,37,Tacos,"Oakville, Ontario, Canada",Cold,Hot,Premium,27,Urban,Large,M,40.09,5,1,2,2,1,5.73,"(43.45, -79.68)",Snow,Bad
fff9cf9e-c539-4e60-a2aa-6ed16f33c532,2/17/2023,49,52,Pasta,"Hamilton, Ontario, Canada",Hot,Hot,Premium,27,Urban,Small,F,100.6,3,1,1,2,0,25.15,"(43.26, -79.87)",Rainy,Good
b39b2640-04a5-4839-a394-f32845b0161a,7/30/2023,59,53,Waffles,"Toronto, Ontario, Canada",Cold,Hot,Premium,27,Urban,Large,M,78.27,3,3,2,0,1,15.65,"(43.7, -79.42)",Rainy,Bad
2bd67a93-df1d-4da6-8de2-54e14a55e837,10/20/2023,33,50,Sashimi,"London, Ontario, Canada",Cold,Hot,Premium,27,Urban,Large,M,12.37,2,3,2,1,1,3.09,"(42.98, -81.23)",Snow,Bad
d0bac54d-801c-4df2-9c7f-cbea99ce1f4f,12/7/2023,24,35,Donuts,"London, Ontario, Canada",Cold,Hot,Premium,27,Rural,Large,M,25.97,1,3,2,2,1,8.66,"(42.98, -81.23)",Sunny,Bad
9abe2234-5c1b-4d51-bbf5-1cb30a95db9f,2/28/2023,45,21,Burrito,"Barrie, Ontario, Canada",Hot,Cold,Premium,27,Suburban,Large,M,51.63,3,3,2,2,0,10.33,"(44.39, -79.69)",Sunny,Bad
94f94170-f846-46ef-b666-c550118d2f9d,2/28/2023,16,46,Noodles,"Ottawa, Ontario, Canada",Cold,Hot,Premium,27,Urban,Small,M,110.28,4,2,2,2,1,18.38,"(45.42, -75.69)",Sunny,Bad
33f1e64e-2474-428e-9cd9-41e0ce4b8583,10/25/2023,55,34,Omelette,"Ottawa, Ontario, Canada",Cold,Cold,Basic,14,Suburban,Large,M,88.45,1,3,2,2,1,29.48,"(45.42, -75.69)",Snow,Good
35b7dd0c-4844-4b60-b5c1-8b3c99b8323a,6/17/2023,48,26,Omelette,"Cambridge, Ontario, Canada",Hot,Cold,Premium,27,Rural,Large,M,100.54,1,1,2,1,0,33.51,"(43.36, -80.31)",Sunny,Bad
6b10b6b4-162b-42b2-8bc5-c1269d26b87c,11/17/2023,18,39,Pasta,"Kitchener, Ontario, Canada",Hot,Hot,Basic,14,Urban,Large,M,98.04,3,1,0,0,1,32.68,"(43.45, -80.49)",Windy,Good
9c7ef31b-e236-4ff8-80d4-5b92467186f7,6/11/2023,22,42,Noodles,"Niagara Falls, Ontario, Canada",Hot,Cold,Premium,27,Rural,Large,F,70.1,4,1,2,1,1,11.68,"(43.08, -79.07)",Snow,Bad
5c6b949a-1e41-4085-9d14-6e045e9879b7,7/1/2023,22,43,Omelette,"Milton, Ontario, Canada",Hot,Hot,Basic,14,Suburban,Large,M,70.83,5,2,2,1,1,10.12,"(43.52, -79.88)",Sunny,Good
49c390fe-bfc8-42af-8be0-7c3783b9f920,12/7/2023,27,53,Omelette,"Toronto, Ontario, Canada",Hot,Cold,Premium,27,Suburban,Large,F,18.98,2,1,2,2,1,4.75,"(43.7, -79.42)",Windy,Bad
157cb2b6-c87a-43d0-bed7-c20b350bbf90,12/27/2023,31,42,Kebab,"Toronto, Ontario, Canada",Hot,Hot,Basic,14,Rural,Large,F,95.07,1,3,0,2,1,95.07,"(43.7, -79.42)",Snow,Good
31a9cf94-6c56-4923-8958-fe6fe161a2b4,4/17/2023,50,57,Noodles,"Oakville, Ontario, Canada",Hot,Hot,Premium,27,Urban,Large,M,119.96,4,3,1,2,1,23.99,"(43.45, -79.68)",Rainy,Good
cb047b17-440a-4a53-b626-171cdd00940a,6/10/2023,57,33,Pasta,"Kingston, Ontario, Canada",Hot,Cold,Basic,14,Urban,Small,M,14.13,1,3,0,2,1,14.13,"(44.23, -76.48)",Sunny,Bad
64cf9eb2-77f1-4f74-85c9-4b7bb965f5de,11/23/2023,49,51,Pasta,"Toronto, Ontario, Canada",Hot,Hot,Premium,27,Rural,Large,M,17.58,1,1,2,1,0,5.86,"(43.7, -79.42)",Snow,Good
033b1294-7660-4d60-9439-a65f6264a910,8/17/2023,22,28,Tacos,"Markham, Ontario, Canada",Hot,Cold,Premium,27,Rural,Small,M,104.47,3,3,0,1,1,34.82,"(43.88, -79.27)",Sunny,Bad
3bfe9e29-d8b3-47fe-8152-2abb6acc5725,1/10/2024,54,32,Steak,"Brampton, Ontario, Canada",Hot,Hot,Basic,14,Urban,Small,M,33.57,5,2,2,2,1,4.8,"(43.68, -79.76)",Snow,Good
01a8a8ec-3de4-4361-861d-5358ec11617c,5/13/2023,48,39,Quiche,"Hamilton, Ontario, Canada",Hot,Hot,Premium,27,Urban,Large,F,93.2,5,1,2,2,0,13.31,"(43.26, -79.87)",Rainy,Good
3dec4ec3-d6dc-437e-b747-a374f30b27c7,12/16/2023,28,54,Pasta,"Thunder Bay, Ontario, Canada",Cold,Cold,Premium,27,Urban,Small,M,43.2,5,3,0,1,0,8.64,"(48.38, -89.25)",Snow,Good
9b475d3f-f43c-4583-a04d-737a91d6493d,10/1/2023,18,28,Dumplings,"Vaughan, Ontario, Canada",Hot,Cold,Premium,27,Suburban,Small,F,63.97,5,2,2,2,0,9.14,"(43.84, -79.51)",Snow,Bad
c1abeaa9-93bc-4ca6-a45b-3d5562a72c6f,8/10/2023,53,32,Pancakes,"Kingston, Ontario, Canada",Hot,Hot,Premium,27,Rural,Large,M,30.31,3,3,0,1,0,10.1,"(44.23, -76.48)",Windy,Good
daea24d3-ac85-4e76-a89f-713791c8f47b,6/10/2023,22,32,Noodles,"Niagara Falls, Ontario, Canada",Hot,Hot,Premium,27,Urban,Large,M,38.39,5,1,2,2,0,5.48,"(43.08, -79.07)",Windy,Good
3d64d098-525f-4482-97a9-e3c291f4f861,6/16/2023,55,58,Donuts,"Toronto, Ontario, Canada",Cold,Cold,Basic,14,Suburban,Large,F,94.94,3,3,2,0,1,18.99,"(43.7, -79.42)",Rainy,Good
87d0692b-aff8-43df-a6b7-70b6eb13ce35,11/2/2023,42,51,Noodles,"Guelph, Ontario, Canada",Hot,Hot,Premium,27,Rural,Large,M,55.53,1,1,2,1,1,18.51,"(43.54, -80.25)",Snow,Good
231b19aa-0a97-4136-af0c-41d4bf73eda2,8/27/2023,16,30,Tacos,"Guelph, Ontario, Canada",Hot,Cold,Basic,14,Urban,Large,F,56.25,5,3,2,2,1,8.04,"(43.54, -80.25)",Sunny,Bad
7d35e7cd-abd6-4c46-8696-5d08a11e7617,6/14/2023,55,34,Pasta,"Thunder Bay, Ontario, Canada",Hot,Cold,Basic,14,Urban,Small,M,57.72,5,1,2,1,0,8.25,"(48.38, -89.25)",Snow,Bad
41a9f4f0-1b2b-4966-9c4d-14b338e791c2,7/31/2023,53,37,Kebab,"Thunder Bay, Ontario, Canada",Cold,Cold,Basic,14,Urban,Large,F,18.25,5,1,0,2,0,3.65,"(48.38, -89.25)",Snow,Good
3f081cec-2fa2-41d4-a029-7784693344d0,4/21/2023,37,39,Noodles,"Hamilton, Ontario, Canada",Hot,Cold,Basic,14,Rural,Large,M,74.61,5,1,2,1,1,10.66,"(43.26, -79.87)",Snow,Bad
45399251-afc1-4a74-a12a-89a16dc76c18,8/14/2023,54,57,Donuts,"Toronto, Ontario, Canada",Cold,Hot,Premium,27,Suburban,Large,F,119.28,5,3,2,1,1,17.04,"(43.7, -79.42)",Snow,Bad
524552ff-0f3c-48fb-a55d-60371f6187e1,8/29/2023,41,26,Noodles,"Mississauga, Ontario, Canada",Cold,Hot,Basic,14,Urban,Large,M,21.51,5,3,2,1,1,3.07,"(43.59, -79.64)",Snow,Bad
331a0d4c-253c-4d7d-a603-ff0d113afb36,11/27/2023,50,47,Pasta,"Vaughan, Ontario, Canada",Hot,Hot,Basic,14,Rural,Large,M,39.65,3,1,2,1,1,7.93,"(43.84, -79.51)",Snow,Good
fb186504-dcf4-4591-b522-9064fc978b54,5/24/2023,25,45,Tacos,"Markham, Ontario, Canada",Cold,Hot,Premium,27,Rural,Small,M,79.6,3,3,2,2,1,15.92,"(43.88, -79.27)",Sunny,Bad
6c258a0d-aa86-4f94-879c-8af89a7f36fd,8/1/2023,15,50,Dumplings,"Brampton, Ontario, Canada",Hot,Hot,Premium,27,Suburban,Small,M,37.84,1,3,2,2,1,12.61,"(43.68, -79.76)",Windy,Good
9d322e33-2c8e-46e9-a64e-a731c2c1294f,3/5/2023,43,47,Sushi,"Toronto, Ontario, Canada",Hot,Hot,Basic,14,Urban,Large,M,53.49,4,3,2,1,1,8.92,"(43.7, -79.42)",Snow,Good
24d14f5c-549f-4f48-b592-f1a8a465c1cb,7/19/2023,22,21,Pasta,"Oshawa, Ontario, Canada",Hot,Hot,Premium,27,Suburban,Small,M,103.61,4,3,0,0,0,25.9,"(43.89, -78.86)",Snow,Good
da45428f-6c7b-4666-9a02-8ee88fd79635,9/25/2023,54,55,Pasta,"Toronto, Ontario, Canada",Hot,Hot,Basic,14,Suburban,Large,M,77.32,1,3,0,2,1,77.32,"(43.7, -79.42)",Snow,Good
7e0320ae-4b83-4041-b1d9-a6af1366f6d7,2/4/2024,60,34,Kebab,"Barrie, Ontario, Canada",Cold,Hot,Basic,14,Urban,Large,F,85.06,4,2,2,1,1,14.18,"(44.39, -79.69)",Snow,Bad
e4402f8d-29ef-43fb-800c-62000cb8a1b9,4/16/2023,40,52,Pancakes,"Niagara Falls, Ontario, Canada",Cold,Hot,Basic,14,Rural,Large,M,66.04,3,3,2,2,1,13.21,"(43.08, -79.07)",Snow,Bad
3d5d94fe-3330-43e3-acd0-53fb05b5f0bf,10/4/2023,25,49,Omelette,"Hamilton, Ontario, Canada",Cold,Hot,Basic,14,Urban,Large,F,61.51,4,1,1,0,1,12.3,"(43.26, -79.87)",Sunny,Bad
ec55a8a2-55f0-4dde-acc7-b7b16b0424a4,1/14/2024,40,37,Waffles,"Toronto, Ontario, Canada",Cold,Hot,Premium,27,Urban,Large,M,21.67,2,3,1,2,1,7.22,"(43.7, -79.42)",Sunny,Bad
4f680136-573b-46a9-b902-ce76e0f49bbd,8/26/2023,58,30,Burrito,"Oakville, Ontario, Canada",Hot,Hot,Premium,27,Suburban,Large,F,44.89,4,3,1,2,0,8.98,"(43.45, -79.68)",Windy,Good
940a354a-2f62-4937-bb38-5d35260599f9,2/10/2024,56,21,Omelette,"Oakville, Ontario, Canada",Cold,Hot,Premium,27,Urban,Large,F,66.4,3,1,2,1,0,13.28,"(43.45, -79.68)",Snow,Bad
f756c6ea-1e49-4de2-bbbe-054b6996aeab,4/1/2023,59,39,Noodles,"Oshawa, Ontario, Canada",Hot,Hot,Basic,14,Suburban,Large,M,100.88,4,1,0,2,1,25.22,"(43.89, -78.86)",Snow,Good
8dcefb3a-1b21-4e57-9b8e-6b4a023720ea,5/9/2023,47,42,Omelette,"Barrie, Ontario, Canada",Hot,Cold,Premium,27,Suburban,Large,M,108.9,5,2,1,2,1,18.15,"(44.39, -79.69)",Snow,Bad
84bf1820-42cf-457c-81fd-caeac56960a0,9/7/2023,53,27,Omelette,"Toronto, Ontario, Canada",Cold,Hot,Premium,27,Suburban,Large,F,58.42,3,1,2,0,1,11.68,"(43.7, -79.42)",Windy,Bad
6bb8e2d2-02ca-4344-8823-7986a9c78058,5/20/2023,53,36,Dumplings,"Toronto, Ontario, Canada",Hot,Hot,Premium,27,Urban,Large,M,48.33,3,3,2,1,1,9.67,"(43.7, -79.42)",Windy,Good
8fea94fa-c656-4acd-a6b6-898feed925a7,3/7/2023,18,26,Donuts,"Toronto, Ontario, Canada",Cold,Hot,Premium,27,Urban,Large,M,38.48,5,1,1,2,0,6.41,"(43.7, -79.42)",Windy,Bad
bd0aa718-202a-4807-98a1-a0df4f0093f3,8/27/2023,43,60,Dumplings,"Toronto, Ontario, Canada",Hot,Hot,Basic,14,Urban,Large,M,106.19,5,1,0,1,0,21.24,"(43.7, -79.42)",Snow,Good
cc8bed02-db1e-4ca2-a015-4063453cf17b,11/28/2023,45,30,Sausage Roll,"Toronto, Ontario, Canada",Hot,Hot,Premium,27,Rural,Large,M,118.78,5,3,0,0,0,23.76,"(43.7, -79.42)",Rainy,Good
8f18990f-ca57-4ac7-8b42-ba686d6ed37e,2/16/2023,30,25,Sausage Roll,"Toronto, Ontario, Canada",Hot,Hot,Premium,27,Urban,Large,M,25.93,3,3,2,1,1,5.19,"(43.7, -79.42)",Snow,Good
459ad3fe-c62f-4be9-9bf3-964ed48bc19d,3/9/2023,46,29,Sausage Roll,"Toronto, Ontario, Canada",Hot,Hot,Premium,27,Urban,Small,M,117.88,1,1,2,0,1,39.29,"(43.7, -79.42)",Snow,Good
951c6169-bc7e-478e-bb6f-fc4f07d36ddd,2/4/2024,18,58,Kebab,"Toronto, Ontario, Canada",Cold,Hot,Basic,14,Urban,Large,M,114.51,5,1,2,1,1,16.36,"(43.7, -79.42)",Sunny,Bad
ac8d2a35-dbd1-453e-8a07-f2cb98bb3acb,10/24/2023,57,23,Waffles,"Oshawa, Ontario, Canada",Hot,Hot,Basic,14,Suburban,Large,M,118.35,3,3,2,2,0,23.67,"(43.89, -78.86)",Snow,Good
7f8d102a-2be8-47de-b4fb-f271959cd277,12/11/2023,41,57,Donuts,"Hamilton, Ontario, Canada",Cold,Hot,Basic,14,Suburban,Small,M,104.28,3,2,0,1,1,34.76,"(43.26, -79.87)",Sunny,Bad
239d8721-0811-473c-8665-0431664d9b5d,7/31/2023,35,47,Omelette,"Niagara Falls, Ontario, Canada",Hot,Hot,Basic,14,Rural,Large,F,57.67,3,1,0,1,0,19.22,"(43.08, -79.07)",Sunny,Good
e5c74260-ad8e-4365-b414-bdb55d7d8f57,8/29/2023,46,48,Noodles,"Sudbury, Ontario, Canada",Hot,Hot,Premium,27,Rural,Large,M,68.67,4,2,1,2,1,13.73,"(46.49, -80.99)",Sunny,Good
7c18f72b-dc6e-40af-9fbc-ce52252f3dd4,4/13/2023,39,35,Noodles,"Vaughan, Ontario, Canada",Cold,Cold,Premium,27,Rural,Large,M,24.96,5,0,2,2,1,3.57,"(43.84, -79.51)",Sunny,Good
d6b43c95-91de-43d8-9261-fcf1daad2c79,8/12/2023,33,33,Kebab,"Mississauga, Ontario, Canada",Hot,Hot,Basic,14,Suburban,Small,F,28.24,5,2,0,1,0,5.65,"(43.59, -79.64)",Snow,Good
01b97d15-ac11-4404-9323-b38946085679,1/23/2024,38,46,Steak,"Barrie, Ontario, Canada",Cold,Hot,Premium,27,Suburban,Large,M,90.7,4,3,0,2,1,22.68,"(44.39, -79.69)",Rainy,Bad
e1b1db53-d359-4fd6-8663-29e9fe23a332,4/3/2023,45,21,Tacos,"Toronto, Ontario, Canada",Cold,Hot,Basic,14,Suburban,Large,M,100.98,3,3,1,2,0,25.25,"(43.7, -79.42)",Rainy,Bad
44ef8505-909e-44a1-8d5b-49737384d329,11/23/2023,20,24,Dumplings,"Oakville, Ontario, Canada",Hot,Hot,Premium,27,Rural,Small,M,25.2,5,2,0,1,0,5.04,"(43.45, -79.68)",Snow,Good
1d711325-9245-49de-abd4-c2a6a2e23aec,4/1/2023,35,24,Tacos,"Mississauga, Ontario, Canada",Hot,Cold,Basic,14,Urban,Large,M,74.08,4,3,0,1,0,18.52,"(43.59, -79.64)",Snow,Bad
da13010f-3b09-4d5e-9bd7-e07680bd3f0d,4/28/2023,56,29,Noodles,"Niagara Falls, Ontario, Canada",Cold,Hot,Basic,14,Urban,Large,M,52.23,3,2,2,2,0,10.45,"(43.08, -79.07)",Windy,Bad
57157e41-1146-4c3d-a096-fb56c92aa67a,6/19/2023,23,21,Waffles,"Oakville, Ontario, Canada",Cold,Hot,Basic,14,Urban,Large,M,110.3,5,3,2,1,0,15.76,"(43.45, -79.68)",Windy,Bad
b2716769-3449-4e06-953f-d99705d3da41,11/17/2023,32,59,Sushi,"Oakville, Ontario, Canada",Hot,Hot,Premium,27,Suburban,Large,M,111.98,5,3,2,0,1,16,"(43.45, -79.68)",Snow,Good
b08b8574-5d47-4288-a140-db2e8926a3f0,8/18/2023,31,44,Fried Chicken,"Milton, Ontario, Canada",Hot,Hot,Premium,27,Suburban,Small,F,104.92,5,1,2,2,0,14.99,"(43.52, -79.88)",Rainy,Good
71f4f8fc-8950-4780-bd1f-e9bd21a66bcf,9/13/2023,43,49,Noodles,"Toronto, Ontario, Canada",Hot,Hot,Basic,14,Urban,Large,M,39.7,1,3,0,1,1,39.7,"(43.7, -79.42)",Sunny,Good
924e818c-a3db-481e-b94c-414f2ab6b433,12/26/2023,60,42,Dumplings,"Toronto, Ontario, Canada",Cold,Hot,Premium,27,Suburban,Large,M,51.26,1,2,2,1,1,17.09,"(43.7, -79.42)",Rainy,Bad
84fe498c-70f4-49e9-b766-6e7e01fb139a,1/11/2024,31,55,Pasta,"Toronto, Ontario, Canada",Hot,Hot,Premium,27,Urban,Large,M,90.4,3,3,0,2,1,30.13,"(43.7, -79.42)",Snow,Good
c1c29234-84d1-4e7f-b520-5f92658c3416,4/2/2023,60,45,Omelette,"Niagara Falls, Ontario, Canada",Hot,Hot,Premium,27,Urban,Large,M,80.76,1,1,2,1,1,26.92,"(43.08, -79.07)",Snow,Good
21fd1ce4-d9b5-4a74-9fcc-eef9325ee2eb,6/6/2023,22,44,Omelette,"Toronto, Ontario, Canada",Hot,Hot,Basic,14,Urban,Large,M,85.19,5,1,2,1,1,12.17,"(43.7, -79.42)",Sunny,Good
bb52b98d-c942-4e2e-8ff2-41af4d01e554,6/24/2023,59,41,Pizza,"Markham, Ontario, Canada",Cold,Hot,Premium,27,Suburban,Small,M,62.12,3,3,2,1,0,12.42,"(43.88, -79.27)",Rainy,Bad
9298d35d-9dd2-407e-b975-8bb8bc4ebc69,11/10/2023,54,54,Dumplings,"Kingston, Ontario, Canada",Cold,Hot,Premium,27,Urban,Large,M,79.68,5,1,2,1,0,11.38,"(44.23, -76.48)",Snow,Bad
6b9c9dec-b790-4703-93ca-4195a6c5d1bb,10/22/2023,52,36,Steak,"Ottawa, Ontario, Canada",Hot,Cold,Premium,27,Urban,Large,M,89.06,3,3,2,1,0,17.81,"(45.42, -75.69)",Snow,Bad
ebbe1994-af97-4a11-b10c-475978285624,2/13/2024,22,47,Fried Chicken,"Hamilton, Ontario, Canada",Hot,Hot,Premium,27,Urban,Large,M,91.61,3,3,2,2,1,18.32,"(43.26, -79.87)",Sunny,Good
c0363e15-27ea-4a7f-89c7-b61e0f580e83,11/23/2023,58,58,Kebab,"Kitchener, Ontario, Canada",Hot,Hot,Premium,27,Rural,Large,M,47.61,4,3,2,1,1,7.93,"(43.45, -80.49)",Snow,Good
2bae786f-43d7-4e5a-85dd-3cb90a0bd16b,2/5/2024,58,37,Kebab,"Toronto, Ontario, Canada",Hot,Hot,Premium,27,Urban,Small,M,62.42,5,2,1,1,0,10.4,"(43.7, -79.42)",Sunny,Good
df6a9c91-d855-450e-8e65-58b3a6f2fc6d,7/19/2023,41,35,Pasta,"Toronto, Ontario, Canada",Cold,Hot,Basic,14,Urban,Small,M,24.95,1,0,1,2,1,12.47,"(43.7, -79.42)",Windy,Bad
76440a97-2719-4f8b-82ba-43f16166eb94,8/11/2023,54,42,Tacos,"Vaughan, Ontario, Canada",Hot,Hot,Basic,14,Urban,Large,M,18.45,3,3,2,1,0,3.69,"(43.84, -79.51)",Sunny,Good
4c06ad84-d9be-4949-b701-d4b43b9dbfda,1/21/2024,16,28,Steak,"Toronto, Ontario, Canada",Hot,Hot,Premium,27,Urban,Small,M,83.17,3,1,2,1,0,16.63,"(43.7, -79.42)",Snow,Good
67703ca3-0582-4c7f-ba16-a5178a174a84,5/24/2023,54,38,Omelette,"Sudbury, Ontario, Canada",Cold,Hot,Basic,14,Suburban,Small,M,103.22,3,3,2,1,1,20.64,"(46.49, -80.99)",Rainy,Bad
3ccaeb7e-1883-4893-b790-7fcde9bb4fef,9/23/2023,39,39,Tacos,"Markham, Ontario, Canada",Hot,Hot,Premium,27,Urban,Small,F,99.04,3,1,2,2,0,19.81,"(43.88, -79.27)",Snow,Good
50fbfed3-1737-4ed4-bac4-f6101e01037e,11/24/2023,44,30,Tacos,"Hamilton, Ontario, Canada",Hot,Cold,Premium,27,Rural,Large,M,81.13,1,3,2,1,0,27.04,"(43.26, -79.87)",Rainy,Bad
453946d4-9e6c-4644-aa1d-03bce74ff7e8,4/25/2023,53,50,Noodles,"Kitchener, Ontario, Canada",Hot,Hot,Premium,27,Urban,Large,F,65.95,3,2,0,1,1,21.98,"(43.45, -80.49)",Snow,Good
354e9343-1c94-4e35-a60e-fbc36cc93a02,6/5/2023,56,54,Noodles,"Barrie, Ontario, Canada",Hot,Cold,Premium,27,Rural,Small,M,14.48,1,3,2,2,1,4.83,"(44.39, -79.69)",Snow,Bad
cd75ed42-6331-454d-b2fc-c34bbbb81df6,12/27/2023,23,51,Pasta,"Kingston, Ontario, Canada",Hot,Cold,Basic,14,Urban,Small,F,30.2,3,1,2,1,0,6.04,"(44.23, -76.48)",Sunny,Bad
bb0e1411-a594-4356-b367-0155c380d0d2,1/30/2024,18,44,Burrito,"Toronto, Ontario, Canada",Cold,Hot,Basic,14,Rural,Large,F,44.89,3,3,2,1,0,8.98,"(43.7, -79.42)",Snow,Bad
3dc23393-9ed8-4019-9351-cad3fd61a169,1/17/2024,35,36,Pasta,"Toronto, Ontario, Canada",Hot,Hot,Basic,14,Rural,Small,F,106.95,5,1,2,2,1,15.28,"(43.7, -79.42)",Sunny,Good
af79d5c1-a822-4b7c-a780-62279f6e26ab,2/3/2024,40,27,Kebab,"Vaughan, Ontario, Canada",Hot,Cold,Basic,14,Suburban,Small,M,119.27,1,3,2,0,1,39.76,"(43.84, -79.51)",Rainy,Bad
d081d9d4-2241-4997-9c6d-452cd52acdf8,7/7/2023,21,26,Noodles,"Kitchener, Ontario, Canada",Hot,Cold,Premium,27,Rural,Small,F,115.65,4,3,2,1,0,19.28,"(43.45, -80.49)",Sunny,Bad
b29f47f3-a71d-47ce-a532-2d70ececa23b,5/15/2023,22,43,Kebab,"Sudbury, Ontario, Canada",Cold,Hot,Premium,27,Urban,Small,M,54.45,3,3,2,2,1,10.89,"(46.49, -80.99)",Snow,Bad
c04af040-84ab-44c0-9236-c41ea6495b6c,6/25/2023,45,55,Waffles,"Thunder Bay, Ontario, Canada",Hot,Hot,Premium,27,Rural,Small,F,58.87,2,0,0,2,1,29.43,"(48.38, -89.25)",Windy,Good
d5614de6-70b2-4711-b29e-fecf379c3d7f,4/6/2023,24,32,Tacos,"Ottawa, Ontario, Canada",Hot,Hot,Basic,14,Rural,Large,M,119.87,1,3,0,0,1,119.87,"(45.42, -75.69)",Rainy,Good
78537dad-02dd-4adc-9c78-938c9f42ade5,6/26/2023,57,57,Pancakes,"Mississauga, Ontario, Canada",Hot,Hot,Premium,27,Urban,Large,M,71.65,1,3,2,2,0,23.88,"(43.59, -79.64)",Snow,Good
ebeaea81-f5f1-4b85-a690-c193da304d6e,8/29/2023,47,35,Fried Chicken,"Vaughan, Ontario, Canada",Cold,Cold,Basic,14,Urban,Small,M,52.52,5,1,2,2,1,7.5,"(43.84, -79.51)",Rainy,Good
17099ff7-f58f-43d4-bfa6-fda462c3fd44,12/24/2023,60,29,Kebab,"Cambridge, Ontario, Canada",Hot,Hot,Basic,14,Urban,Small,M,51.92,5,3,2,2,1,7.42,"(43.36, -80.31)",Snow,Good
dbc8c748-d290-40d3-9c8c-199c9539aa26,9/23/2023,48,52,Pasta,"Toronto, Ontario, Canada",Cold,Hot,Basic,14,Urban,Small,M,32.2,3,3,2,1,0,6.44,"(43.7, -79.42)",Rainy,Bad
9edbc69b-091a-4e03-adf8-05803c0a68d2,10/20/2023,44,46,Kebab,"Toronto, Ontario, Canada",Cold,Hot,Premium,27,Rural,Large,M,44.08,4,3,2,1,1,7.35,"(43.7, -79.42)",Sunny,Bad
ef015fcf-999d-4300-96aa-b2d04f3e7517,3/14/2023,47,22,Omelette,"Hamilton, Ontario, Canada",Hot,Hot,Basic,14,Urban,Large,M,34.12,1,2,2,1,1,11.37,"(43.26, -79.87)",Snow,Good
fd021d76-1b1e-4f80-8ab4-9d92cf273599,12/21/2023,26,58,Waffles,"Toronto, Ontario, Canada",Hot,Hot,Basic,14,Urban,Large,M,12.72,3,1,2,0,0,2.54,"(43.7, -79.42)",Sunny,Good
b019d824-e264-448a-9342-dc4aff4f4926,6/7/2023,58,39,Noodles,"Toronto, Ontario, Canada",Hot,Hot,Premium,27,Urban,Large,F,57.43,3,3,2,1,1,11.49,"(43.7, -79.42)",Sunny,Good
02e66cf3-fe28-46ae-84b2-f9364da2d030,9/14/2023,27,28,Pizza,"Hamilton, Ontario, Canada",Cold,Hot,Basic,14,Urban,Large,M,16.03,4,2,2,1,1,2.67,"(43.26, -79.87)",Windy,Bad
cbb2e4cf-d17c-4eda-9327-b6e0be75a6ed,7/19/2023,33,60,Dumplings,"Hamilton, Ontario, Canada",Hot,Hot,Basic,14,Urban,Small,M,39.8,5,2,2,2,1,5.69,"(43.26, -79.87)",Windy,Good
7a5250d4-f7d8-41d9-b337-0a4add460e9b,4/27/2023,35,21,Noodles,"Toronto, Ontario, Canada",Hot,Cold,Basic,14,Suburban,Large,F,43.81,4,3,2,1,1,7.3,"(43.7, -79.42)",Rainy,Bad
df7db172-f9c2-4622-81ab-c87f5f5920c3,9/6/2023,27,42,Omelette,"Hamilton, Ontario, Canada",Cold,Hot,Basic,14,Urban,Large,M,116.97,2,2,0,2,0,58.48,"(43.26, -79.87)",Sunny,Bad
647ea5e6-f8e3-4fdd-947f-8887b496c8fc,2/5/2024,56,47,Donuts,"Markham, Ontario, Canada",Hot,Hot,Premium,27,Rural,Large,F,82.4,3,3,2,2,1,16.48,"(43.88, -79.27)",Rainy,Good
91580d64-e4dc-44bc-ac7a-603901c6a0ec,6/19/2023,37,55,Pasta,"Kitchener, Ontario, Canada",Hot,Cold,Premium,27,Urban,Large,M,75.21,5,3,0,2,1,15.04,"(43.45, -80.49)",Snow,Bad
a8a989b4-5c79-43d7-ab03-55606a042db5,11/23/2023,28,29,Burrito,"Toronto, Ontario, Canada",Cold,Hot,Basic,14,Urban,Large,M,51.29,2,1,2,2,0,12.82,"(43.7, -79.42)",Sunny,Bad
